"","Open","High","Low","Close","Med","CO"
"2017-01-07 19:30:00",1.03852,1.03904,1.03834,1.03899,1.03869,0.00046999999999997
"2017-01-07 20:00:00",1.03898,1.03901,1.03804,1.0383,1.038525,-0.000680000000000014
"2017-01-07 20:30:00",1.03829,1.03853,1.0375,1.03834,1.038015,5.00000000001055e-05
"2017-01-07 21:00:00",1.03834,1.03912,1.03823,1.03891,1.038675,0.000569999999999959
"2017-01-07 21:30:00",1.03891,1.03909,1.03771,1.038,1.0384,-0.000909999999999966
"2017-01-07 22:00:00",1.03801,1.03828,1.03771,1.03782,1.037995,-0.000190000000000135
"2017-01-07 22:30:00",1.0378,1.03833,1.03617,1.03617,1.03725,-0.00163000000000002
"2017-01-07 23:00:00",1.03616,1.03651,1.03518,1.03557,1.035845,-0.000589999999999868
"2017-01-07 23:30:00",1.03558,1.03639,1.03538,1.03569,1.035885,0.000110000000000054
"2017-01-08 00:00:00",1.03571,1.03696,1.03537,1.03691,1.036165,0.00120000000000009
"2017-01-08 00:30:00",1.0369,1.0369,1.03596,1.03669,1.03643,-0.000210000000000043
"2017-01-08 01:00:00",1.03669,1.03784,1.03628,1.03709,1.03706,0.000400000000000178
"2017-01-08 01:30:00",1.03709,1.03888,1.03662,1.03798,1.03775,0.000889999999999835
"2017-01-08 02:00:00",1.03797,1.03889,1.03746,1.03761,1.038175,-0.000360000000000138
"2017-01-08 02:30:00",1.03761,1.03822,1.0371,1.03742,1.03766,-0.000189999999999912
"2017-01-08 03:00:00",1.0374,1.03956,1.03732,1.03895,1.03844,0.00154999999999994
"2017-01-08 03:30:00",1.03893,1.03974,1.03887,1.03915,1.039305,0.000220000000000109
"2017-01-08 04:00:00",1.03915,1.03995,1.03879,1.0397,1.03937,0.00055000000000005
"2017-01-08 04:30:00",1.03972,1.04072,1.03918,1.03934,1.03995,-0.000380000000000047
"2017-01-08 05:00:00",1.03937,1.03986,1.03903,1.03935,1.039445,-1.9999999999909e-05
"2017-01-08 05:30:00",1.03936,1.03949,1.03893,1.03899,1.03921,-0.000369999999999981
"2017-01-08 06:00:00",1.039,1.0394,1.03858,1.03882,1.03899,-0.000179999999999847
"2017-01-08 06:30:00",1.03881,1.03905,1.03858,1.03866,1.038815,-0.000150000000000095
"2017-01-08 07:00:00",1.03867,1.03922,1.03853,1.03891,1.038875,0.000240000000000018
"2017-01-08 07:30:00",1.03888,1.03918,1.03858,1.03874,1.03888,-0.000140000000000029
"2017-01-08 08:00:00",1.03873,1.03914,1.03858,1.03858,1.03886,-0.000149999999999872
"2017-01-08 08:30:00",1.03866,1.03914,1.03839,1.03891,1.038765,0.000250000000000083
"2017-01-08 09:00:00",1.03889,1.03926,1.03879,1.03895,1.039025,5.9999999999949e-05
"2017-01-08 09:30:00",1.03895,1.03977,1.03895,1.03934,1.03936,0.00038999999999989
"2017-01-08 10:00:00",1.03933,1.03946,1.03865,1.03902,1.039055,-0.000310000000000032
"2017-01-08 10:30:00",1.03902,1.04018,1.03893,1.03902,1.039555,0
"2017-01-08 11:00:00",1.03902,1.0396,1.03896,1.03902,1.03928,0
"2017-01-08 11:30:00",1.03902,1.03923,1.0382,1.03902,1.038715,0
"2017-01-08 12:00:00",1.03902,1.03971,1.03864,1.03956,1.039175,0.000539999999999985
"2017-01-08 12:30:00",1.03957,1.04186,1.0395,1.04134,1.04068,0.00176999999999983
"2017-01-08 13:00:00",1.04135,1.04149,1.04053,1.04092,1.04101,-0.00042999999999993
"2017-01-08 13:30:00",1.04091,1.04129,1.04059,1.04113,1.04094,0.000220000000000109
"2017-01-08 14:00:00",1.04114,1.0414,1.04075,1.04094,1.041075,-0.000199999999999978
"2017-01-08 14:30:00",1.04094,1.04128,1.04075,1.04109,1.041015,0.000150000000000095
"2017-01-08 15:00:00",1.04109,1.04151,1.04094,1.0412,1.041225,0.000109999999999832
"2017-01-08 15:30:00",1.0412,1.04121,1.04062,1.04106,1.040915,-0.000139999999999807
"2017-01-08 16:00:00",1.04106,1.04143,1.04018,1.04036,1.040805,-0.000700000000000145
"2017-01-08 16:30:00",1.04038,1.04072,1.04007,1.04046,1.040395,7.9999999999858e-05
"2017-01-08 17:00:00",1.04047,1.04168,1.04034,1.04129,1.04101,0.000820000000000043
"2017-01-08 17:30:00",1.04128,1.04147,1.04068,1.04095,1.041075,-0.000329999999999941
"2017-01-08 18:00:00",1.04095,1.04123,1.04055,1.04069,1.04089,-0.000260000000000149
"2017-01-08 18:30:00",1.0407,1.04088,1.03938,1.04045,1.04013,-0.000249999999999861
"2017-01-08 19:00:00",1.04045,1.04052,1.03952,1.04008,1.04002,-0.000370000000000203
"2017-01-08 19:30:00",1.04011,1.04054,1.03947,1.04,1.040005,-0.000110000000000054
"2017-01-08 20:00:00",1.03998,1.04041,1.03958,1.03977,1.039995,-0.000209999999999821
"2017-01-08 20:30:00",1.03977,1.04001,1.0388,1.03995,1.039405,0.000179999999999847
"2017-01-08 21:00:00",1.03995,1.04081,1.03957,1.04079,1.04019,0.000840000000000174
"2017-01-08 21:30:00",1.04078,1.04103,1.04028,1.04069,1.040655,-9.00000000001455e-05
"2017-01-08 22:00:00",1.04069,1.0408,1.04019,1.04059,1.040495,-9.9999999999989e-05
"2017-01-08 22:30:00",1.04059,1.04322,1.04059,1.04291,1.041905,0.0023200000000001
"2017-01-08 23:00:00",1.04293,1.04328,1.0418,1.04187,1.04254,-0.00105999999999984
"2017-01-08 23:30:00",1.04186,1.04316,1.04176,1.04268,1.04246,0.000820000000000043
"2017-01-09 00:00:00",1.04267,1.04416,1.04253,1.04408,1.043345,0.00140999999999991
"2017-01-09 00:30:00",1.04408,1.04506,1.04357,1.04419,1.044315,0.000110000000000054
"2017-01-09 01:00:00",1.04421,1.04506,1.04381,1.04415,1.044435,-6.0000000000171e-05
"2017-01-09 01:30:00",1.04416,1.045,1.04356,1.04384,1.04428,-0.000319999999999876
"2017-01-09 02:00:00",1.04387,1.04502,1.04316,1.04324,1.04409,-0.00063000000000013
"2017-01-09 02:30:00",1.04325,1.04342,1.04241,1.04247,1.042915,-0.000780000000000003
"2017-01-09 03:00:00",1.04246,1.04305,1.04205,1.04246,1.04255,0
"2017-01-09 03:30:00",1.04246,1.04381,1.04232,1.04332,1.043065,0.000860000000000083
"2017-01-09 04:00:00",1.04332,1.04339,1.0424,1.0427,1.042895,-0.000620000000000065
"2017-01-09 04:30:00",1.04271,1.0429,1.0419,1.04265,1.0424,-5.9999999999949e-05
"2017-01-09 05:00:00",1.04262,1.04288,1.04234,1.04261,1.04261,-1.00000000000655e-05
"2017-01-09 05:30:00",1.04261,1.04274,1.0423,1.04261,1.04252,0
"2017-01-09 06:00:00",1.0426,1.04283,1.04248,1.04251,1.042655,-8.99999999999235e-05
"2017-01-09 06:30:00",1.04252,1.04315,1.04252,1.04273,1.042835,0.000210000000000043
"2017-01-09 07:00:00",1.04273,1.04305,1.04259,1.04303,1.04282,0.000299999999999967
"2017-01-09 07:30:00",1.04304,1.04333,1.04212,1.04247,1.042725,-0.000569999999999959
"2017-01-09 08:00:00",1.04247,1.04256,1.04208,1.04227,1.04232,-0.000199999999999978
"2017-01-09 08:30:00",1.04236,1.04307,1.04224,1.04283,1.042655,0.00046999999999997
"2017-01-09 09:00:00",1.04282,1.04293,1.04236,1.04261,1.042645,-0.000210000000000043
"2017-01-09 09:30:00",1.04265,1.04285,1.04239,1.04276,1.04262,0.000109999999999832
"2017-01-09 10:00:00",1.04277,1.04283,1.04237,1.04257,1.0426,-0.000199999999999978
"2017-01-09 10:30:00",1.04258,1.0438,1.04248,1.04336,1.04314,0.000780000000000003
"2017-01-09 11:00:00",1.04334,1.04378,1.04296,1.04346,1.04337,0.00012000000000012
"2017-01-09 11:30:00",1.04346,1.0444,1.04346,1.0442,1.04393,0.000739999999999963
"2017-01-09 12:00:00",1.0442,1.04474,1.04369,1.0442,1.044215,0
"2017-01-09 12:30:00",1.04419,1.0443,1.04342,1.0436,1.04386,-0.000589999999999868
"2017-01-09 13:00:00",1.04361,1.04398,1.04352,1.04387,1.04375,0.000260000000000149
"2017-01-09 13:30:00",1.04389,1.04389,1.04346,1.04381,1.043675,-8.000000000008e-05
"2017-01-09 14:00:00",1.04386,1.04442,1.04361,1.04403,1.044015,0.000170000000000003
"2017-01-09 14:30:00",1.04402,1.04408,1.04347,1.04349,1.043775,-0.000529999999999919
"2017-01-09 15:00:00",1.04348,1.0437,1.04328,1.04369,1.04349,0.000210000000000043
"2017-01-09 15:30:00",1.0437,1.04383,1.04306,1.04333,1.043445,-0.000369999999999981
"2017-01-09 16:00:00",1.04333,1.04383,1.04323,1.04368,1.04353,0.00034999999999985
"2017-01-09 16:30:00",1.04367,1.04371,1.04317,1.04365,1.04344,-2.0000000000131e-05
"2017-01-09 17:00:00",1.04365,1.04468,1.04346,1.04437,1.04407,0.000720000000000054
"2017-01-09 17:30:00",1.04437,1.04559,1.04414,1.04433,1.044865,-4.000000000004e-05
"2017-01-09 18:00:00",1.04434,1.0446,1.04366,1.04376,1.04413,-0.000580000000000025
"2017-01-09 18:30:00",1.04376,1.04532,1.04327,1.04439,1.044295,0.000629999999999908
"2017-01-09 19:00:00",1.04443,1.0453,1.0439,1.0441,1.0446,-0.000329999999999941
"2017-01-09 19:30:00",1.04409,1.04549,1.04409,1.04518,1.04479,0.00109000000000004
"2017-01-09 20:00:00",1.04517,1.04532,1.04411,1.04423,1.044715,-0.000939999999999941
"2017-01-09 20:30:00",1.04423,1.04673,1.04401,1.04646,1.04537,0.00222999999999995
"2017-01-09 21:00:00",1.04646,1.04696,1.04605,1.04648,1.046505,2.0000000000131e-05
"2017-01-09 21:30:00",1.04647,1.04699,1.04616,1.04638,1.046575,-8.99999999999235e-05
"2017-01-09 22:00:00",1.04637,1.04651,1.04456,1.04484,1.045535,-0.00153000000000003
"2017-01-09 22:30:00",1.04485,1.04531,1.0446,1.04477,1.044955,-8.000000000008e-05
"2017-01-09 23:00:00",1.04478,1.04515,1.04391,1.04481,1.04453,2.99999999999745e-05
"2017-01-09 23:30:00",1.04481,1.04524,1.04346,1.04378,1.04435,-0.00103000000000009
"2017-01-10 00:00:00",1.04376,1.04502,1.04289,1.04384,1.043955,8.000000000008e-05
"2017-01-10 00:30:00",1.04384,1.04624,1.04362,1.04594,1.04493,0.00209999999999999
"2017-01-10 01:00:00",1.04596,1.04629,1.04504,1.04584,1.045665,-0.000119999999999898
"2017-01-10 01:30:00",1.04584,1.04987,1.04583,1.0483,1.04785,0.00245999999999991
"2017-01-10 02:00:00",1.04828,1.04873,1.04546,1.04579,1.047095,-0.0024900000000001
"2017-01-10 02:30:00",1.04578,1.04616,1.04499,1.04541,1.045575,-0.000369999999999981
"2017-01-10 03:00:00",1.04541,1.04578,1.04454,1.04524,1.04516,-0.000170000000000003
"2017-01-10 03:30:00",1.04523,1.04534,1.0437,1.04439,1.04452,-0.000840000000000174
"2017-01-10 04:00:00",1.04438,1.04481,1.04367,1.04411,1.04424,-0.000269999999999992
"2017-01-10 04:30:00",1.0441,1.0447,1.04398,1.04429,1.04434,0.000189999999999912
"2017-01-10 05:00:00",1.04429,1.04455,1.04345,1.04377,1.044,-0.000519999999999854
"2017-01-10 05:30:00",1.04376,1.04381,1.0432,1.04326,1.043505,-0.000499999999999945
"2017-01-10 06:00:00",1.04326,1.0437,1.04318,1.04347,1.04344,0.000209999999999821
"2017-01-10 06:30:00",1.04349,1.04375,1.04314,1.04371,1.043445,0.000219999999999887
"2017-01-10 07:00:00",1.04371,1.04381,1.04331,1.04336,1.04356,-0.00034999999999985
"2017-01-10 07:30:00",1.04336,1.04375,1.04335,1.04372,1.04355,0.000359999999999916
"2017-01-10 08:00:00",1.04372,1.04384,1.04353,1.04355,1.043685,-0.000170000000000003
"2017-01-10 08:30:00",1.04328,1.04383,1.04328,1.04379,1.043555,0.00051000000000001
"2017-01-10 09:00:00",1.0438,1.04384,1.04329,1.04339,1.043565,-0.000410000000000021
"2017-01-10 09:30:00",1.04345,1.04373,1.04336,1.04371,1.043545,0.000259999999999927
"2017-01-10 10:00:00",1.04372,1.04396,1.0436,1.04375,1.04378,2.99999999999745e-05
"2017-01-10 10:30:00",1.04375,1.04388,1.04349,1.04381,1.043685,5.9999999999949e-05
"2017-01-10 11:00:00",1.04383,1.04408,1.04357,1.04365,1.043825,-0.000180000000000069
"2017-01-10 11:30:00",1.04365,1.04424,1.04365,1.0441,1.043945,0.000450000000000061
"2017-01-10 12:00:00",1.04407,1.04444,1.04373,1.04441,1.044085,0.000340000000000007
"2017-01-10 12:30:00",1.04442,1.04447,1.04408,1.04424,1.044275,-0.000179999999999847
"2017-01-10 13:00:00",1.04424,1.04436,1.0439,1.04398,1.04413,-0.000260000000000149
"2017-01-10 13:30:00",1.04396,1.04413,1.04382,1.04404,1.043975,8.000000000008e-05
"2017-01-10 14:00:00",1.04404,1.04437,1.04398,1.04435,1.044175,0.00030999999999981
"2017-01-10 14:30:00",1.04436,1.04437,1.04387,1.04425,1.04412,-0.000110000000000054
"2017-01-10 15:00:00",1.04421,1.04498,1.0441,1.04482,1.04454,0.000609999999999999
"2017-01-10 15:30:00",1.04481,1.04497,1.04444,1.0446,1.044705,-0.000210000000000043
"2017-01-10 16:00:00",1.04461,1.04493,1.0445,1.0449,1.044715,0.000289999999999901
"2017-01-10 16:30:00",1.04491,1.04519,1.04445,1.04519,1.04482,0.000280000000000058
"2017-01-10 17:00:00",1.04518,1.04519,1.04398,1.04435,1.044585,-0.000830000000000108
"2017-01-10 17:30:00",1.04434,1.04472,1.04426,1.04449,1.04449,0.000149999999999872
"2017-01-10 18:00:00",1.04449,1.04454,1.0437,1.04384,1.04412,-0.000649999999999817
"2017-01-10 18:30:00",1.04383,1.0443,1.04355,1.04425,1.043925,0.000419999999999865
"2017-01-10 19:00:00",1.04426,1.04487,1.04393,1.04476,1.0444,0.000499999999999945
"2017-01-10 19:30:00",1.04475,1.04531,1.04431,1.04525,1.04481,0.000499999999999945
"2017-01-10 20:00:00",1.04524,1.04629,1.0452,1.04548,1.045745,0.000240000000000018
"2017-01-10 20:30:00",1.04548,1.04593,1.04481,1.0449,1.04537,-0.000580000000000025
"2017-01-10 21:00:00",1.0449,1.04535,1.04439,1.04447,1.04487,-0.00042999999999993
"2017-01-10 21:30:00",1.04448,1.04494,1.04388,1.04479,1.04441,0.000310000000000032
"2017-01-10 22:00:00",1.04481,1.04537,1.04451,1.04522,1.04494,0.000410000000000021
"2017-01-10 22:30:00",1.04522,1.04561,1.04461,1.04533,1.04511,0.000110000000000054
"2017-01-10 23:00:00",1.04532,1.04561,1.04467,1.04471,1.04514,-0.000609999999999999
"2017-01-10 23:30:00",1.04473,1.04486,1.04372,1.0439,1.04429,-0.000829999999999886
"2017-01-11 00:00:00",1.04388,1.0446,1.04315,1.04337,1.043875,-0.00051000000000001
"2017-01-11 00:30:00",1.04337,1.04393,1.04262,1.04388,1.043275,0.00051000000000001
"2017-01-11 01:00:00",1.04389,1.04417,1.04306,1.04344,1.043615,-0.000450000000000061
"2017-01-11 01:30:00",1.04341,1.04528,1.04319,1.0451,1.044235,0.00168999999999997
"2017-01-11 02:00:00",1.04512,1.04686,1.04444,1.04614,1.04565,0.00102000000000002
"2017-01-11 02:30:00",1.04614,1.04627,1.04482,1.04491,1.045545,-0.00123000000000006
"2017-01-11 03:00:00",1.04491,1.0452,1.04452,1.04479,1.04486,-0.000119999999999898
"2017-01-11 03:30:00",1.0448,1.0451,1.04434,1.04498,1.04472,0.000180000000000069
"2017-01-11 04:00:00",1.04494,1.04513,1.04456,1.04468,1.044845,-0.000259999999999927
"2017-01-11 04:30:00",1.04468,1.04505,1.0443,1.04461,1.044675,-7.00000000000145e-05
"2017-01-11 05:00:00",1.04461,1.04488,1.04446,1.04479,1.04467,0.000180000000000069
"2017-01-11 05:30:00",1.04478,1.04492,1.04446,1.0449,1.04469,0.000119999999999898
"2017-01-11 06:00:00",1.0449,1.04536,1.04463,1.04515,1.044995,0.000250000000000083
"2017-01-11 06:30:00",1.04516,1.04518,1.04471,1.04492,1.044945,-0.000240000000000018
"2017-01-11 07:00:00",1.04492,1.04534,1.04473,1.04483,1.045035,-9.00000000001455e-05
"2017-01-11 07:30:00",1.04485,1.04513,1.0447,1.04499,1.044915,0.000140000000000029
"2017-01-11 08:00:00",1.04503,1.04581,1.04478,1.04581,1.045295,0.000780000000000003
"2017-01-11 08:30:00",1.04444,1.04567,1.04444,1.04551,1.045055,0.0010699999999999
"2017-01-11 09:00:00",1.04548,1.04573,1.04482,1.04514,1.045275,-0.000340000000000007
"2017-01-11 09:30:00",1.04514,1.04536,1.04472,1.04494,1.04504,-0.000199999999999978
"2017-01-11 10:00:00",1.04495,1.04555,1.04472,1.0451,1.045135,0.000149999999999872
"2017-01-11 10:30:00",1.04518,1.04554,1.04491,1.04522,1.045225,4.000000000004e-05
"2017-01-11 11:00:00",1.04519,1.04572,1.04419,1.04496,1.044955,-0.000229999999999952
"2017-01-11 11:30:00",1.04488,1.04504,1.0443,1.04477,1.04467,-0.000110000000000054
"2017-01-11 12:00:00",1.04477,1.0453,1.04471,1.04501,1.045005,0.000240000000000018
"2017-01-11 12:30:00",1.04503,1.04529,1.04485,1.04522,1.04507,0.000190000000000135
"2017-01-11 13:00:00",1.04518,1.04589,1.04516,1.04579,1.045525,0.000609999999999999
"2017-01-11 13:30:00",1.0458,1.0459,1.04547,1.04563,1.045685,-0.000170000000000003
"2017-01-11 14:00:00",1.04563,1.04615,1.04548,1.04609,1.045815,0.000459999999999905
"2017-01-11 14:30:00",1.0461,1.04616,1.04556,1.04579,1.04586,-0.000310000000000032
"2017-01-11 15:00:00",1.04582,1.04633,1.04574,1.04603,1.046035,0.000210000000000043
"2017-01-11 15:30:00",1.04602,1.04618,1.04591,1.04599,1.046045,-2.99999999999745e-05
"2017-01-11 16:00:00",1.04601,1.04633,1.04597,1.04614,1.04615,0.000129999999999963
"2017-01-11 16:30:00",1.04617,1.04657,1.04553,1.04639,1.04605,0.000219999999999887
"2017-01-11 17:00:00",1.04639,1.04674,1.0461,1.04651,1.04642,0.00012000000000012
"2017-01-11 17:30:00",1.04656,1.04659,1.0459,1.04637,1.046245,-0.000189999999999912
"2017-01-11 18:00:00",1.04645,1.04647,1.04566,1.04578,1.046065,-0.00067000000000017
"2017-01-11 18:30:00",1.04577,1.04584,1.04481,1.04508,1.045325,-0.000690000000000079
"2017-01-11 19:00:00",1.04507,1.04522,1.04485,1.04496,1.045035,-0.000109999999999832
"2017-01-11 19:30:00",1.04495,1.0451,1.04444,1.04469,1.04477,-0.000260000000000149
"2017-01-11 20:00:00",1.04462,1.04572,1.04389,1.04454,1.044805,-8.000000000008e-05
"2017-01-11 20:30:00",1.04455,1.04504,1.04406,1.04468,1.04455,0.000129999999999963
"2017-01-11 21:00:00",1.04468,1.04468,1.04419,1.04445,1.044435,-0.000229999999999952
"2017-01-11 21:30:00",1.04445,1.04602,1.04428,1.04564,1.04515,0.0011899999999998
"2017-01-13 21:00:00",1.04565,1.04569,1.0451,1.04515,1.045395,-0.000499999999999945
"2017-01-13 21:30:00",1.04513,1.04535,1.04424,1.04431,1.044795,-0.000819999999999821
"2017-01-13 22:00:00",1.04429,1.04516,1.04413,1.04451,1.044645,0.000220000000000109
"2017-01-13 22:30:00",1.04453,1.04513,1.04421,1.04484,1.04467,0.000310000000000032
"2017-01-13 23:00:00",1.04513,1.04555,1.04427,1.04528,1.04491,0.000150000000000095
"2017-01-13 23:30:00",1.04529,1.04614,1.04456,1.04577,1.04535,0.000480000000000036
"2017-01-14 00:00:00",1.0456,1.04635,1.04477,1.04626,1.04556,0.000659999999999883
"2017-01-14 00:30:00",1.04628,1.04648,1.04587,1.04599,1.046175,-0.000290000000000123
"2017-01-14 01:00:00",1.04597,1.0462,1.04447,1.04487,1.045335,-0.0011000000000001
"2017-01-14 01:30:00",1.04484,1.0451,1.04435,1.04479,1.044725,-4.99999999998835e-05
"2017-01-14 02:00:00",1.04479,1.04495,1.04472,1.04485,1.044835,5.9999999999949e-05
"2017-01-14 02:30:00",1.04481,1.04538,1.04465,1.04475,1.045015,-5.9999999999949e-05
"2017-01-14 03:00:00",1.04462,1.04524,1.04421,1.04475,1.044725,0.000129999999999963
"2017-01-14 03:30:00",1.04465,1.04551,1.04462,1.04531,1.045065,0.000659999999999883
"2017-01-14 04:00:00",1.04534,1.04564,1.04496,1.04528,1.0453,-5.9999999999949e-05
"2017-01-14 04:30:00",1.04528,1.04565,1.04512,1.04548,1.045385,0.000199999999999978
"2017-01-14 05:00:00",1.04547,1.04572,1.04513,1.04527,1.045425,-0.000199999999999978
"2017-01-14 05:30:00",1.04527,1.04569,1.0452,1.04558,1.045445,0.000310000000000032
"2017-01-14 06:00:00",1.04555,1.04568,1.04555,1.04558,1.045615,2.99999999999745e-05
"2017-01-14 06:30:00",1.04557,1.04563,1.04556,1.04558,1.045595,9.99999999984347e-06
"2017-01-14 07:00:00",1.04555,1.04561,1.04506,1.04517,1.045335,-0.000380000000000047
"2017-01-14 07:30:00",1.04521,1.04543,1.04498,1.04517,1.045205,-4.000000000004e-05
"2017-01-14 08:00:00",1.0452,1.04558,1.04491,1.0453,1.045245,9.9999999999989e-05
"2017-01-14 08:30:00",1.04527,1.0456,1.0451,1.04535,1.04535,8.000000000008e-05
"2017-01-14 09:00:00",1.04535,1.04547,1.04501,1.04532,1.04524,-2.99999999999745e-05
"2017-01-14 09:30:00",1.04534,1.04547,1.04483,1.04519,1.04515,-0.000149999999999872
"2017-01-14 10:00:00",1.04523,1.04532,1.04447,1.04449,1.044895,-0.000740000000000185
"2017-01-14 10:30:00",1.04449,1.04514,1.04385,1.04419,1.044495,-0.000299999999999967
"2017-01-14 11:00:00",1.04419,1.04439,1.04317,1.04337,1.04378,-0.000820000000000043
"2017-01-14 11:30:00",1.04337,1.04371,1.04323,1.04355,1.04347,0.000180000000000069
"2017-01-14 12:00:00",1.04355,1.04382,1.0433,1.04368,1.04356,0.000129999999999963
"2017-01-14 12:30:00",1.04368,1.04393,1.04338,1.0436,1.043655,-7.9999999999858e-05
"2017-01-14 13:00:00",1.0436,1.04378,1.04334,1.04358,1.04356,-2.0000000000131e-05
"2017-01-14 13:30:00",1.04358,1.04403,1.04343,1.04393,1.04373,0.000350000000000072
"2017-01-14 14:00:00",1.04392,1.04414,1.04378,1.04404,1.04396,0.00012000000000012
"2017-01-14 14:30:00",1.04402,1.04415,1.04378,1.04394,1.043965,-7.9999999999858e-05
"2017-01-14 15:00:00",1.04394,1.04455,1.04385,1.04455,1.0442,0.000609999999999999
"2017-01-14 15:30:00",1.04451,1.04481,1.04428,1.0447,1.044545,0.000189999999999912
"2017-01-14 16:00:00",1.0447,1.04505,1.04462,1.04471,1.044835,1.00000000000655e-05
"2017-01-14 16:30:00",1.04469,1.0449,1.04387,1.04417,1.044385,-0.000519999999999854
"2017-01-14 17:00:00",1.04417,1.04523,1.04407,1.04427,1.04465,9.9999999999989e-05
"2017-01-14 17:30:00",1.04427,1.04502,1.04427,1.0449,1.044645,0.000629999999999908
"2017-01-14 18:00:00",1.0449,1.04532,1.04464,1.04501,1.04498,0.000110000000000054
"2017-01-14 18:30:00",1.04501,1.04549,1.04492,1.04511,1.045205,9.9999999999989e-05
"2017-01-14 19:00:00",1.04511,1.04519,1.04462,1.04502,1.044905,-8.99999999999235e-05
"2017-01-14 19:30:00",1.04502,1.04546,1.04459,1.04475,1.045025,-0.000269999999999992
"2017-01-14 20:00:00",1.04475,1.04551,1.04475,1.04517,1.04513,0.000419999999999865
"2017-01-14 20:30:00",1.04517,1.04538,1.04484,1.04534,1.04511,0.000170000000000003
"2017-01-14 21:00:00",1.04534,1.04539,1.04471,1.04491,1.04505,-0.00042999999999993
"2017-01-14 21:30:00",1.04491,1.04501,1.04401,1.04403,1.04451,-0.000879999999999992
"2017-01-14 22:00:00",1.04403,1.04437,1.04397,1.04419,1.04417,0.000159999999999938
"2017-01-14 22:30:00",1.0442,1.04464,1.04408,1.04443,1.04436,0.000229999999999952
"2017-01-14 23:00:00",1.04446,1.04465,1.04407,1.04427,1.04436,-0.000189999999999912
"2017-01-14 23:30:00",1.04427,1.04518,1.04416,1.04512,1.04467,0.000850000000000017
"2017-01-15 00:00:00",1.04512,1.04535,1.0448,1.04516,1.045075,4.000000000004e-05
"2017-01-15 00:30:00",1.04514,1.04564,1.04489,1.04555,1.045265,0.000410000000000021
"2017-01-15 01:00:00",1.04555,1.04596,1.04525,1.0457,1.045605,0.000150000000000095
"2017-01-15 01:30:00",1.04575,1.04628,1.04546,1.04609,1.04587,0.000340000000000007
"2017-01-15 02:00:00",1.0461,1.04616,1.04554,1.04564,1.04585,-0.000460000000000127
"2017-01-15 02:30:00",1.04565,1.04584,1.04551,1.04569,1.045675,4.000000000004e-05
"2017-01-15 03:00:00",1.04568,1.04583,1.04527,1.04558,1.04555,-9.9999999999989e-05
"2017-01-15 03:30:00",1.04557,1.04562,1.04507,1.04523,1.045345,-0.000340000000000007
"2017-01-15 04:00:00",1.04522,1.04559,1.0451,1.04517,1.045345,-5.00000000001055e-05
"2017-01-15 04:30:00",1.04517,1.04567,1.04513,1.04554,1.0454,0.000369999999999981
"2017-01-15 05:00:00",1.04553,1.04579,1.04536,1.0456,1.045575,7.00000000000145e-05
"2017-01-15 05:30:00",1.04561,1.04579,1.04536,1.04548,1.045575,-0.000129999999999963
"2017-01-15 06:00:00",1.04546,1.04576,1.04537,1.04548,1.045565,1.9999999999909e-05
"2017-01-15 06:30:00",1.04547,1.04578,1.04543,1.04558,1.045605,0.000110000000000054
"2017-01-15 07:00:00",1.0456,1.04579,1.04544,1.04545,1.045615,-0.000150000000000095
"2017-01-15 07:30:00",1.04545,1.04583,1.04539,1.04577,1.04561,0.000320000000000098
"2017-01-15 08:00:00",1.04577,1.046,1.04565,1.04579,1.045825,1.9999999999909e-05
"2017-01-15 08:30:00",1.04578,1.04609,1.04563,1.04573,1.04586,-4.99999999998835e-05
"2017-01-15 09:00:00",1.04572,1.04611,1.04558,1.04609,1.045845,0.000369999999999981
"2017-01-15 09:30:00",1.04606,1.04636,1.04586,1.04622,1.04611,0.000159999999999938
"2017-01-15 10:00:00",1.04621,1.04668,1.04578,1.04636,1.04623,0.000149999999999872
"2017-01-15 10:30:00",1.04635,1.0473,1.04613,1.04715,1.046715,0.000800000000000134
"2017-01-15 11:00:00",1.04716,1.04745,1.04671,1.04687,1.04708,-0.000290000000000123
"2017-01-15 11:30:00",1.04687,1.04712,1.04661,1.04689,1.046865,2.0000000000131e-05
"2017-01-15 12:00:00",1.04689,1.04702,1.04643,1.04643,1.046725,-0.000460000000000127
"2017-01-15 12:30:00",1.04643,1.04691,1.0464,1.04666,1.046655,0.000229999999999952
"2017-01-15 13:00:00",1.04666,1.04696,1.04643,1.0469,1.046695,0.000240000000000018
"2017-01-15 13:30:00",1.04691,1.04723,1.04681,1.04707,1.04702,0.000159999999999938
"2017-01-15 14:00:00",1.04708,1.04712,1.04672,1.04698,1.04692,-9.9999999999989e-05
"2017-01-15 14:30:00",1.04697,1.04743,1.04686,1.04735,1.047145,0.000380000000000047
"2017-01-15 15:00:00",1.04735,1.04793,1.04729,1.04777,1.04761,0.000420000000000087
"2017-01-15 15:30:00",1.04776,1.04789,1.04734,1.04744,1.047615,-0.000320000000000098
"2017-01-15 16:00:00",1.04744,1.0477,1.04709,1.04712,1.047395,-0.000319999999999876
"2017-01-15 16:30:00",1.04711,1.04711,1.04649,1.0468,1.0468,-0.000310000000000032
"2017-01-15 17:00:00",1.04681,1.04716,1.04636,1.04661,1.04676,-0.000199999999999978
"2017-01-15 17:30:00",1.04662,1.04665,1.04494,1.04524,1.045795,-0.00138000000000016
